지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y),문화체육업종명
서울특별시 관악구 신림동 1421-4,"서울특별시 관악구 신림로64길 43, 지상1층,지하1층 (신림동)",고핏 퍼스널트레이닝,193925.647964577    ,442571.281893855    ,체력단련장업
서울특별시 관악구 신림동 96-38 지하1층,"서울특별시 관악구 서림길 22, 지하1층 (신림동)",동방헬스장,194422.844393735    ,441439.780941941    ,체력단련장업
서울특별시 관악구 신림동 1641-76 3층,"서울특별시 관악구 신림로 276, 3층 (신림동)",Him PT,193889.75689119     ,441911.23693114     ,체력단련장업
서울특별시 관악구 봉천동 972-32 4층,"서울특별시 관악구 봉천로 217-1, 4층 (봉천동)",파인필드,193383.601607012    ,443109.84937523     ,체력단련장업
서울특별시 관악구 신림동 1666,"서울특별시 관악구 시흥대로 548, 남문빌딩 2층 (신림동)",정피트니스,191182.000480527    ,442181.791890078    ,체력단련장업
서울특별시 관악구 봉천동 501-1,"서울특별시 관악구 양녕로 59, 3층 302호 (봉천동)",텐 퍼센트(TEN PERCENT),195204.331969991    ,442787.084757058    ,체력단련장업
서울특별시 관악구 봉천동 851-3,"서울특별시 관악구 관악로 204, 3층 (봉천동)",시즌온짐,195888.014021964    ,442308.732952529    ,체력단련장업
서울특별시 관악구 신림동 1421-23 프라임빌,"서울특별시 관악구 신림로64길 25, 프라임빌 지하1층 (신림동)",우리 크로스핏 신림,193844.960230375    ,442560.77824654     ,체력단련장업
서울특별시 관악구 봉천동 1658-4 벽천빌딩,"서울특별시 관악구 남부순환로 1936, 벽천빌딩 3층 (봉천동)",트윈PT,196742.900141418    ,441605.790320829    ,체력단련장업
서울특별시 서초구 서초동 1457-4,"서울특별시 서초구 반포대로10길 45, 지하1층 (서초동)",아몬드짐,201193.116060369    ,442444.272215756    ,체력단련장업
서울특별시 서초구 방배동 751-5,"서울특별시 서초구 사평대로2길 22, 2층 (방배동)",듀오핏,198660.573083376    ,443948.069322818    ,체력단련장업
서울특별시 서초구 서초동 1677-8 프로비스타,"서울특별시 서초구 서초대로 338, 프로비스타 지하2층 (서초동)",웨이브휘트니스,201577.653343873    ,443623.599964173    ,체력단련장업
서울특별시 서초구 서초동 1510-2 세진빌딩,"서울특별시 서초구 반포대로21길 23, 세진빌딩 지하1층 (서초동)",핏그라운드,200683.782511343    ,442834.892663289    ,체력단련장업
서울특별시 서초구 양재동 80 상록빌딩,"서울특별시 서초구 강남대로 148, 상록빌딩 지하2층 (양재동)",바디101헬스피티 양재점,203396.795491559    ,441753.781968834    ,체력단련장업
서울특별시 서초구 서초동 1589-12 오영빌딩,"서울특별시 서초구 반포대로14길 42, 오영빌딩 3층 (서초동)",엠퍼스널트레이닝서초,201119.982045149    ,442629.209364724    ,체력단련장업
서울특별시 서초구 반포동 96-1 성운빌딩,"서울특별시 서초구 사평대로22길 41, 성운빌딩 B1층 (반포동)",발리휘트니스(BALI Fitness),199733.400711351    ,443944.584471861    ,체력단련장업
서울특별시 서초구 서초동 1689-2 서흥빌딩,"서울특별시 서초구 서초대로 335, 서흥빌딩 5층 (서초동)",피트니스솔루션,201512.509249379    ,443670.576933767    ,체력단련장업
서울특별시 서초구 양재동 376-2 유성빌딩,"서울특별시 서초구 동산로12길 4, 유성빌딩 지하1층 (양재동)",퍼스트짐,203916.155701646    ,441041.451580684    ,체력단련장업
서울특별시 서초구 서초동 1583-10 서초아트자이,"서울특별시 서초구 반포대로 58, 상가동 지하1~2층 (서초동, 서초아트자이)","골드에스 휘트니스, 필라테스 서초점",200953.239716326    ,442613.337649681    ,체력단련장업
서울특별시 서초구 반포동 91-7 백림제2빌딩,"서울특별시 서초구 서래로 32, 백림제2빌딩 3층 (반포동)",베스트 오브 벨리,199804.878923089    ,443969.153782917    ,체력단련장업
서울특별시 서초구 잠원동 56-3 잠원연합상가,"서울특별시 서초구 잠원로 148, 4층 402호 (잠원동, 잠원연합상가)",클럽몬스터(CLUB MONSTER),200883.46902532     ,445971.21278915     ,체력단련장업
서울특별시 서초구 서초동 1674-4 하림인터내셔날빌딩,"서울특별시 서초구 서초대로 320, 하림인터내셔날빌딩 지하2층 (서초동)",(주)에이블짐 교대역점,201398.119442145    ,443554.420930428    ,체력단련장업
서울특별시 서초구 양재동 13-11 행복빌딩,"서울특별시 서초구 강남대로 210, 행복빌딩 지하1,2층 (양재동)",매일 피트니스 양재역점,203128.494210973    ,442316.546418164    ,체력단련장업
서울특별시 서초구 서초동 1341-17,"서울특별시 서초구 강남대로47길 52, 지하1층 (서초동)",온더피티스튜디오 서초점,202485.040184622    ,442892.76766647     ,체력단련장업
서울특별시 서초구 서초동 1640-8 맥스빌딩,"서울특별시 서초구 사임당로17길 123, 맥스빌딩 (서초동)",노련한 PT,201637.516510302    ,443495.624138964    ,체력단련장업
서울특별시 서초구 서초동 1573-14 웅진타워,"서울특별시 서초구 반포대로30길 81, 웅진타워 (서초동)",올데이핏(Allday Fit),201068.542900042    ,443409.058378452    ,체력단련장업
서울특별시 서초구 반포동 95-11,"서울특별시 서초구 사평대로22길 37, 201호 (반포동)",바디크리에이트,199734.610715634    ,443974.209011721    ,체력단련장업
서울특별시 강남구 청담동 76-6 한성빌딩,"서울특별시 강남구 학동로 503, 한성빌딩 지하1층 (청담동)",에이디스짐(337),204419.865127387    ,446331.027187983    ,체력단련장업
서울특별시 강남구 삼성동 107 미켈란 107 지하2층,서울특별시 강남구 영동대로 602 (삼성동),(주)인어스휘트니스,205271.275273064    ,445852.638814088    ,체력단련장업
서울특별시 강남구 청담동 119-1 3층,서울특별시 강남구 압구정로 467 (청담동),린 필라테스 앤 엑서프리(343),204119.853871928    ,446949.656653616    ,체력단련장업
서울특별시 강남구 청담동 22-16 2층,서울특별시 강남구 선릉로146길 15 (청담동),바디스쿨(350),203550.06437633     ,446655.042207334    ,체력단련장업
서울특별시 강남구 대치동 898,"서울특별시 강남구 선릉로 418, 지하 1층층 (대치동)",크로스핏 강남(352),204379.602634846    ,444450.075574017    ,체력단련장업
서울특별시 강남구 청담동 134-20 205호,서울특별시 강남구 학동로101길 26 (청담동),성피티짐[SungPT Gym](354),205034.15838707     ,446675.932361885    ,체력단련장업
서울특별시 강남구 도곡동 467-19 현대비전21 307호,서울특별시 강남구 언주로30길 10 (도곡동),Ace private gym(355),204469.51446846     ,442797.361773867    ,체력단련장업
서울특별시 강남구 청담동 6-9,"서울특별시 강남구 도산대로78길 5, 3층 (청담동)",닥터피티,204098.357990709    ,446826.060176526    ,체력단련장업
"서울특별시 강남구 세곡동 281-4 강남리더스프라자 501,502,503호",서울특별시 강남구 헌릉로 569 (세곡동),짐82,208882.245870174    ,440405.743740801    ,체력단련장업
"서울특별시 강남구 삼성동 50-2 힐스테이트2단지 상가동 501, 502호",서울특별시 강남구 봉은사로 471 (삼성동),(주)마이다스(362),204459.602660025    ,445615.392893639    ,체력단련장업
"서울특별시 강남구 대치동 622 B101,B102호","서울특별시 강남구 남부순환로 2927, B101,B102호 (대치동, 대치클래시아)",파프짐(365),205255.088432981    ,443524.599881818    ,체력단련장업
서울특별시 강남구 역삼동 641-3 노바빌딩 지하2층,서울특별시 강남구 논현로 523 (역삼동),MADFIT.PRO(366),203063.60389159     ,444538.886889998    ,체력단련장업
서울특별시 강남구 논현동 111-20,"서울특별시 강남구 선릉로 719, 지하2층 (논현동)",더바른케어(367),203502.861991414    ,446297.685033799    ,체력단련장업
서울특별시 강남구 대치동 932-9 지하1층 101호,서울특별시 강남구 삼성로63길 17 (대치동),헬스파르타클럽(369),205124.284755221    ,444152.658123919    ,체력단련장업
서울특별시 강남구 논현동 120-4 삼양빌딩 지하2층,서울특별시 강남구 강남대로 546 (논현동),휴메이크 휘트니스,201871.211703393    ,445409.440034105    ,체력단련장업
서울특별시 강남구 도곡동 545-14 양재벤처타워 지하2층,서울특별시 강남구 도곡로 182 (도곡동),휴메이크 휘트니스,203407.8160666      ,443259.898442295    ,체력단련장업
서울특별시 강남구 신사동 525-2,"서울특별시 강남구 압구정로4길 11, 지하1층 (신사동)",박스트레인,201728.765151358    ,446651.417134656    ,체력단련장업
서울특별시 강남구 삼성동 32-16 지하2층,서울특별시 강남구 봉은사로57길 42 (삼성동),Felix Gym,203853.673958073    ,445693.49231457     ,체력단련장업
서울특별시 영등포구 문래동3가 55-4 문래동메가트리움,"서울특별시 영등포구 문래로26길 6, 지하1층 (문래동3가, 문래동메가트리움)",온더휘트니스,190866.605827116    ,446211.615914248    ,체력단련장업
서울특별시 영등포구 당산동3가 450,"서울특별시 영등포구 양산로17길 12, 2층 201호 (당산동3가)",핏랩(FIT LAB),190537.280053966    ,447032.799928271    ,체력단련장업
서울특별시 영등포구 여의도동 24-5 한마루빌딩,"서울특별시 영등포구 여의나루로 81, 한마루빌딩 지하1층 (여의도동)",(주)벤골프,193545.371032973    ,446901.067292787    ,체력단련장업
서울특별시 영등포구 당산동 121-17 양용빌딩,"서울특별시 영등포구 버드나루로19길 3, 양용빌딩 201호 (당산동)",위드핏,191770.923002269    ,447358.085473873    ,체력단련장업
서울특별시 영등포구 신길동 801,"서울특별시 영등포구 가마산로89길 5, 2,3층 (신길동)",바르다짐 PT&헬스 신길동점,192990.764629293    ,444748.862926553    ,체력단련장업
서울특별시 영등포구 도림동 250-20 브라보주상아파트,"서울특별시 영등포구 도신로 59, 지하1층 (도림동, 브라보주상아파트)",머슬뱅크짐,191021.09307088     ,444871.904209586    ,체력단련장업
서울특별시 영등포구 양평동3가 2-3,"서울특별시 영등포구 선유동1로 31-2, 1,2,3층 (양평동3가)",소울메이트짐,190363.82262816     ,447000.783823896    ,체력단련장업
서울특별시 영등포구 신길동 878 서도빌딩,"서울특별시 영등포구 가마산로89길 17, 서도빌딩 지하1층 (신길동)",크로스핏 바이브온,193023.994549063    ,444857.187898251    ,체력단련장업
서울특별시 영등포구 양평동3가 23-4,"서울특별시 영등포구 선유서로 117, 3층 302호 (양평동3가)",피티다움,189862.670939789    ,447108.692357096    ,체력단련장업
서울특별시 영등포구 영등포동1가 141-6 세림빌딩 2층,"서울특별시 영등포구 경인로 874, 세림빌딩 2층 (영등포동1가)",위고(WIGO),191955.835125581    ,446113.052149245    ,체력단련장업
"서울특별시 영등포구 당산동4가 29 한강아파트상가동 지하층 B01,B02,B03","서울특별시 영등포구 영신로57길 1, 한강아파트 상가동 지하층 B01,B02,B03호 (당산동4가)",P&P(피앤피),191333.536102317    ,447306.778212238    ,체력단련장업
서울특별시 영등포구 문래동3가 82-27 2층,"서울특별시 영등포구 영등포로20길 22, 2층 (문래동3가)",THE VALUE(더 벨류),190394.603310877    ,446415.450158728    ,체력단련장업
서울특별시 영등포구 당산동5가 16-7 지하 1층,"서울특별시 영등포구 양평로 47, 지하 1층 (당산동5가)",헬스보이짐앤필라걸 당산역점,191177.584475692    ,447965.645513185    ,체력단련장업
서울특별시 영등포구 여의도동 45 KB국민은행 신관 5층,"서울특별시 영등포구 의사당대로 141, KB국민은행 신관 5층 (여의도동)",KB국민은행 피트니스(신관),193503.389449662    ,446354.660316797    ,체력단련장업
서울특별시 영등포구 양평동4가 201 301호,"서울특별시 영등포구 양평로22길 16, 3층 301호 (양평동4가)",클라우드 짐 선유,190657.210914901    ,448526.442274285    ,체력단련장업
서울특별시 관악구 신림동 1747 센터스퀘어 서울대점,"서울특별시 관악구 신림로 99, B1층 (신림동, 센터스퀘어 서울대점)",짐박스피트니스 신림본점,                    ,                    ,체력단련장업
서울특별시 관악구 신림동 1538-10,"서울특별시 관악구 호암로22길 83, 1, 2층 (신림동)",PHOENIX 휘트니스 클럽,194395.383092327    ,440722.050107279    ,체력단련장업
서울특별시 관악구 신림동 517-4 중앙빌딩,"서울특별시 관악구 신사로 104-1, 6층 (신림동)",더 스테이 짐(The Stay Gym),192332.941833862    ,442780.162329003    ,체력단련장업
서울특별시 관악구 신림동 112-40,"서울특별시 관악구 신림로 148, 2층 (신림동)",조이풀 피티샵,194073.50373736     ,441131.353181979    ,체력단련장업
