지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y),점포구분명
서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",고척산업용품상가,187619.596959162    ,444186.923109714    ,대규모점포
서울특별시 구로구 고척동 83번지 6호,서울특별시 구로구 중앙로3길 49 (고척동),동국종합상가,187718.801171032    ,444056.996752313    ,대규모점포
서울특별시 구로구 구로동 636번지 62호,서울특별시 구로구 경인로54길 4 (구로동),공구상가일번지관리단,189134.15447044     ,444274.729874348    ,대규모점포
서울특별시 구로구 고척동 73번지 3호,서울특별시 구로구 경인로 393-7 (고척동),일이삼전자타운,187826.698183821    ,443925.52468616     ,대규모점포
서울특별시 구로구 고척동 269번지 1호,서울특별시 구로구 고척로40길 19 (고척동),개봉프라자,186769.616926353    ,444433.221606826    ,대규모점포
서울특별시 구로구 고척동 50번지 48호,서울특별시 구로구 중앙로 64 (고척동),고척스카이프라자,187798.86926511     ,444629.704821749    ,대규모점포
서울특별시 구로구 개봉동 361번지 1호,서울특별시 구로구 개봉로3길 51 (개봉동),개봉제일시장,186968.288544829    ,442651.907780511    ,대규모점포
"서울특별시 구로구 개봉동 324-1, 324-11,324-13  1층",서울특별시 구로구 개봉로17길 34 (개봉동),(주)이마트에브리데이 개봉동점,187009.804317689    ,443285.606966752    ,준대규모점포
서울특별시 구로구 오류2동 160번지  외 2필지,"서울특별시 구로구 서해안로 2293 (오류동,외 2필지)",홈플러스 익스프레스 서울오류점,185756.174922711    ,443268.099008657    ,준대규모점포
서울특별시 구로구 개봉1동 156번지 18호 외 1필지 대림프라자 101호,"서울특별시 구로구 경인로 319 (개봉동,외 1필지 대림프라자 101호)",홈플러스 익스프레스 개봉점,187158.443830013    ,443952.561879682    ,준대규모점포
"서울특별시 구로구 구로1동 650번지 4호 SK허브수 제B동 제118호,제119호,제121호~126호","서울특별시  구일로10길 27, B동 1층 (제118호,제119호,제121호~126호)",홈플러스 익스프레스 서울구로점,188674.995072188    ,443749.503020388    ,준대규모점포
서울특별시 구로구 구로동 573,서울특별시 구로구 구로중앙로 152 (구로동),이랜드리테일 NC구로점,189570.360930049    ,444336.051330144    ,대규모점포
서울특별시 구로구 고척동 100-7,,고척아이파크쇼핑센터,187477.579440706    ,444045.294921843    ,대규모점포
서울특별시 금천구 시흥동 831번지 6호,서울특별시 금천구 금하로 705 (시흥동),시흥중앙시장,191823.026849977    ,438834.378061101    ,
서울특별시 금천구 시흥동 884번지 5호,서울특별시 금천구 시흥대로52길 70 (시흥동),대명합동시장,191241.048445241    ,439137.99206467     ,
서울특별시 금천구 시흥동 1002번지 1호,서울특별시 금천구 시흥대로47길 43 (시흥동),럭키남서울상가,191026.637157812    ,438701.205634976    ,
서울특별시 금천구 시흥동 966호,서울특별시 금천구 시흥대로 46 (시흥동),시흥중앙철재상가,191390.785127877    ,437280.574150819    ,대규모점포
서울특별시 금천구 시흥동 984번지 6호,서울특별시 금천구 시흥대로 109 (시흥동),시흥산업용재유통센타,191384.606290141    ,437986.940834791    ,
서울특별시 금천구 독산동 293번지 5호,서울특별시 금천구 범안로 1209 (독산동),유창상가,190771.595589599    ,440515.66903538     ,
서울특별시 금천구 독산동 295-10 롯데마트 맥스 금천점,"서울특별시 금천구 두산로 71, 롯데마트 맥스 금천점 (독산동)",롯데쇼핑(주) 롯데마트맥스 금천점,190704.904312713    ,440940.384414334    ,대규모점포
서울특별시 금천구 독산동 291-7 홈플러스 금천점,"서울특별시 금천구 시흥대로 391, 홈플러스 금천점 (독산동)",홈플러스(주) 금천점,190809.507840375    ,440728.382273075    ,대규모점포
서울특별시 금천구 독산동 291번지 7호,서울특별시 금천구 시흥대로 391 (독산동),삼성테스코(주)홈플러스 금천점,190809.507840375    ,440728.382273075    ,
서울특별시 금천구 독산동 291번지 7호,서울특별시 금천구 시흥대로 391 (독산동),삼성테스코(주)홈플러스 금천점,190809.507840375    ,440728.382273075    ,
서울특별시 금천구 독산동 291번지 5호,서울특별시 금천구 시흥대로 399 (독산동),시티렉스,190858.649482406    ,440808.541334678    ,대규모점포
서울특별시 동대문구 이문동 292번지 10호,서울특별시 동대문구 이문로 136 (이문동),이마트에브리데이 이문점,205396.363734301    ,455131.683241064    ,준대규모점포
,서울특별시 영등포구 여의동로3길 10 (여의도동),(주)이마트 여의도점,193393.096553574    ,446218.443828439    ,대규모점포
서울특별시 영등포구 도림동 251번지 5호,서울특별시 영등포구 도신로 75 (도림동),홈플러스(주) 익스프레스 도림점,191157.139334361    ,444953.005202762    ,준대규모점포
서울특별시 영등포구 신길3동 259번지 4호,서울특별시 영등포구 가마산로69가길 12 (신길동),홈플러스(주) 익스프레스 신길3점,191936.254364904    ,444885.168731883    ,준대규모점포
서울특별시 영등포구 신길동 101번지 7호,서울특별시 영등포구 영등포로 364 (신길동),홈플러스(주) 익스프레스 신길2점,192712.769279545    ,445770.103022217    ,준대규모점포
서울특별시 영등포구 대림3동 784번지,서울특별시 영등포구 대림로 251 (대림동),롯데슈퍼 대림점,190721.417931753    ,444571.769293729    ,준대규모점포
서울특별시 금천구 독산동 957번지,서울특별시 금천구 남부순환로120길 23 (독산동),푸른터시장,191210.51770388     ,441768.833867706    ,
서울특별시 금천구 시흥동 984번지,"서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)",시흥산업용재유통센터,191226.287379467    ,437914.06299827     ,대규모점포
,서울특별시 금천구 가산로 106 (가산동),홈플러스(주)익스프레스 가산점,190527.918536528    ,441484.865931033    ,준대규모점포
서울특별시 금천구 가산동 60번지 20호,서울특별시 금천구 벚꽃로 266 (가산동),마리오아울렛 3관,189759.713050655    ,441814.115920983    ,대규모점포
서울특별시 금천구 가산동 60번지 8호,서울특별시 금천구 디지털로10길 9 (가산동),현대아울렛,190119.463375612    ,441716.684586176    ,대규모점포
서울특별시 금천구 가산동 60번지 22호,서울특별시 금천구 디지털로 185 (가산동),마리오아울렛 1관,189943.234285288    ,441784.247518723    ,대규모점포
서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,"서울특별시 금천구 벚꽃로 30 (독산동, 금천롯데캐슬골드파크2차)",롯데캐슬 골드파크 2차 마르쉐도르,190567.418315661    ,439569.401459017    ,대규모점포
서울특별시 금천구 독산동 1155 금천롯데캐슬골드파크3차,"서울특별시 금천구 시흥대로 291(독산동, 금천롯데캐슬골드파크3차)",롯데쇼핑(주) 금천 독산점,190838.324818618    ,439761.362000391    ,대규모점포
서울특별시 금천구 독산동 1156번지 금천롯데캐슬골드파크4차,"서울특별시 금천구 시흥대로 315, 금천롯데캐슬골드파크4차 (독산동)",롯데캐슬 골드파크 4차 마르쉐도르 960,190799.832998673    ,439885.941303087    ,대규모점포
서울특별시 금천구 가산동 60-26,서울특별시 금천구 디지털로 178 (가산동),가산퍼블릭 상업시설,189930.50790426     ,441616.460710064    ,대규모점포
서울특별시 금천구 시흥동 992-47 홈플러스테스테스코(주)시흥점,"서울특별시 금천구 시흥대로 201, 홈플러스테스테스코(주)시흥점 (시흥동)",홈플러스 주식회사,191152.432649234    ,438865.160717275    ,대규모점포
서울특별시 영등포구 영등포동 618-496,서울특별시 영등포구 경인로 846 (영등포동),롯데백화점 영등포점,191741.345847708    ,445970.307641467    ,대규모점포
서울특별시 영등포구 양평동3가 65호,서울특별시 영등포구 선유로 156 (양평동3가),코스트코홀세일,190408.509134733    ,447298.022173646    ,
서울특별시 영등포구 영등포동5가 20호,,영등포지하상가,                    ,                    ,
서울특별시 영등포구 영등포동5가 20호,,영등포역앞지하상가,                    ,                    ,
서울특별시 영등포구 영등포동5가 20호,,영등포로타리지하상가,                    ,                    ,
서울특별시 영등포구 영등포동5가 20호,,삼구시장,                    ,                    ,
서울특별시 영등포구 영등포동5가 24호,서울특별시 영등포구 영등포로37길 4 (영등포동5가),동남시장,191590.878296395    ,446489.41953806     ,
서울특별시 영등포구 문래동3가 16호,,영일시장,                    ,                    ,
서울특별시 영등포구 여의도동 42번지 1   호,,한화스토아여의점,                    ,                    ,
서울특별시 영등포구 당산동3가 2번지 7 호,,홍익상가,                    ,                    ,
서울특별시 영등포구 도림동 176호,,도림시장,                    ,                    ,
서울특별시 영등포구 신길동 259호,,신동시장,                    ,                    ,
서울특별시 영등포구 신길동 116번지 15호,서울특별시 영등포구 도신로60길 7 (신길동),대신시장,192643.702398007    ,445431.520857116    ,
서울특별시 영등포구 대림동 963호,,대림시장,                    ,                    ,
서울특별시 영등포구 대림동 717호,서울특별시 영등포구 대림로29길 13 (대림동),두암종합시장,190916.911377676    ,443681.766720649    ,
서울특별시 영등포구 당산동1가 9번지 1   호,,영등포농축수산물쎈타,                    ,                    ,
서울특별시 영등포구 당산동2가 30번지 2호,서울특별시 영등포구 영등포로 109 (당산동2가),영등포유통상가,190555.768991595    ,446698.814322782    ,대규모점포
서울특별시 영등포구 당산동5가 16번지 7호,서울특별시 영등포구 양평로 47 (당산동5가),이랜드리테일 당산점,191177.584475692    ,447965.645513185    ,대규모점포
서울특별시 영등포구 영등포동8가 62번지 1호,서울특별시 영등포구 영중로 125 (영등포동8가),롯데쇼핑(주) 롯데마트맥스 영등포점,191503.386111551    ,447289.548355449    ,대규모점포
서울특별시 영등포구 문래동3가 55번지 3호,서울특별시 영등포구  당산로  42 (문래동3가),홈플러스(주) 영등포점,190729.506453391    ,446227.07504062     ,대규모점포
서울특별시 영등포구 문래동3가 55호,서울특별시 영등포구 당산로 34 (문래동3가),로데오 왁,190644.120684734    ,446104.925181837    ,대규모점포
서울특별시 영등포구 양평동3가 65호,서울특별시 영등포구 선유로 156 (양평동3가),코스트코 홀세일,190408.509134733    ,447298.022173646    ,대규모점포
서울특별시 영등포구 영등포동5가 18번지 1호,서울특별시 영등포구 영등포로 225 (영등포동5가),영신상가,191691.167905721    ,446411.007064006    ,대규모점포
서울특별시 영등포구 문래동3가 55-16 영등포 SK 리더스뷰,"서울특별시 영등포구 문래로 164, 영등포 SK 리더스뷰 (문래동3가)",룩스쇼핑센터,191087.758954321    ,446157.437289242    ,대규모점포
서울특별시 영등포구 여의도동 47번지 여의도자이(아) 지하 1층,"서울특별시 영등포구 여의동로3길 10 (여의도동,여의도자이(아) 지하 1층)",신세계 이마트 여의도점,193393.096553574    ,446218.443828439    ,
서울특별시 영등포구 영등포동4가 441번지 10호 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가),타임스퀘어,191385.057392247    ,446098.555926507    ,대규모점포
서울특별시 영등포구 영등포동4가 434번지 5호 신세계백화점,"서울특별시 영등포구 영중로 9 (영등포동4가, 신세계백화점)",(주)신세계 타임스퀘어점,191581.500265536    ,446108.807192753    ,대규모점포
서울특별시 영등포구 대림1동 909번지 2호,서울특별시 영등포구 신길로 41 (대림동),썬프라자,191800.728214995    ,443809.773854649    ,대규모점포
서울특별시 동대문구 제기동 1019번지 신관 2층,"서울특별시 동대문구 고산자로36길 3, 2층 (제기동)",노브랜드 경동시장점,203403.019535366    ,452985.725419514    ,준대규모점포
서울특별시 동대문구 용두동 39-1 청량리역한양수자인그라시엘,"서울특별시 동대문구 고산자로32길 78 (용두동, 청량리역한양수자인그라시엘)",청량리역 한양수자인 그라시엘 판매시설,203728.022004023    ,452778.965235022    ,대규모점포
서울특별시 노원구 중계동 364번지 17호 유경데파트,"서울특별시 노원구 한글비석로 232 (중계동, 유경데파트)",유경데파트,206719.586259379    ,460669.836412326    ,대규모점포
,"서울특별시 노원구 동일로180길 14 (공릉동, 공릉종합상가)",공릉종합상가,206578.976039388    ,457736.364674901    ,대규모점포
서울특별시 서대문구 남가좌동 286-1 DMC금호리첸시아,"서울특별시 서대문구 수색로2길 39(남가좌동, DMC금호리첸시아)",이마트에브리데이 남가좌점,192482.416512858    ,452143.491541077    ,준대규모점포
서울특별시 서대문구 대현동 144 신촌럭키아파트 상가동 101호,"서울특별시 서대문구 이화여대길 50-12, 상가동 1층 101호 (대현동, 신촌럭키아파트)",GS THE FRESH 신촌이대역점,195332.123380254    ,450806.05844472     ,준대규모점포
서울특별시 서대문구 대현동 144 신촌럭키아파트 상가동 101호,"서울특별시 서대문구 이화여대길 50-12, 상가동 1층 101호 (대현동, 신촌럭키아파트)",GS THE FRESH 신촌이대역점,195332.123380254    ,450806.05844472     ,준대규모점포
서울특별시 서대문구 남가좌동 396 DMC금호리첸시아,"서울특별시 서대문구 수색로2길 39, B1,1,2층 (남가좌동, DMC금호리첸시아)",DMC금호리첸시아몰,192482.416512858    ,452143.491541077    ,대규모점포
서울특별시 서대문구 홍제동 474 홍제역해링턴플레이스,"서울특별시 서대문구 세무서8길 30, 32동 1호 (홍제동, 홍제역해링턴플레이스)",GS THE FRESH 홍제해링턴점,195387.622258064    ,454191.447092985    ,준대규모점포
서울특별시 마포구 공덕동 256번지 5호 마포시장,"서울특별시 마포구 마포대로6길 16, 마포시장 (공덕동)",마포시장,195804.563731799    ,449216.311329217    ,대규모점포
서울특별시 마포구 성산동 533번지 1호,서울특별시 마포구 월드컵로 235 (성산동),마포농수산물시장,190931.000875925    ,451427.722144609    ,대규모점포
서울특별시 마포구 성산동 515호 월드컵경기장내,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내)",홈플러스(주)월드컵점,                    ,                    ,대규모점포
서울특별시 마포구 창전동 442번지,서울특별시 마포구 창전로 45 (창전동),마포종합시장(서강한화오벨리스크),193905.437192262    ,449372.496499689    ,대규모점포
서울특별시 마포구 동교동 166번지 14호,서울특별시 마포구 양화로 176 (동교동),스타피카소 아울렛,193282.130799848    ,450549.280167182    ,
서울특별시 마포구 공덕동 256번지 10호,서울특별시 마포구 만리재로 19 (공덕동),공덕시장,195810.079475465    ,449173.775965909    ,대규모점포
서울특별시 송파구 방이동 89번지 11호 프라자상가,서울특별시 송파구 양재대로 1222 (방이동),올림픽프라자상가,211619.368009793    ,445963.384875409    ,대규모점포
서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),롯데쇼핑(주)롯데마트 제타플렉스 잠실점,208589.363343145    ,445455.90405262     ,대규모점포
서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),롯데백화점 잠실점,208589.363343145    ,445455.90405262     ,대규모점포
서울특별시 송파구 문정동 150번지 2호,서울특별시 송파구 중대로 80 (문정동),롯데쇼핑(주)롯데마트 송파점,210343.699256005    ,443288.284974717    ,대규모점포
,서울특별시 영등포구 여의대방로 65 (신길동),홈플러스(주) 익스프레스 신길점,192275.299730624    ,443891.073398846    ,준대규모점포
서울특별시 영등포구 여의도동 23번지,서울특별시 영등포구 국제금융로 10 (여의도동),아이에프씨몰(IFC Mall),193326.931018911    ,446973.914570276    ,대규모점포
서울특별시 영등포구 대림동 717 대림동 쌍용 플래티넘-S,"서울특별시 영등포구 대림로29길 13 (대림동, 대림동 쌍용 플래티넘-S)",두암상가,190916.911377676    ,443681.766720649    ,대규모점포
,서울특별시 영등포구 선유로 138 (양평동3가),롯데쇼핑(주) 롯데마트 양평점,190352.321686588    ,447095.641206789    ,대규모점포
서울특별시 영등포구 여의도동 22번지,서울특별시 영등포구 여의대로 108 (여의도동),THE HYUNDAI SEOUL,193592.000380036    ,447092.629432527    ,대규모점포
서울특별시 영등포구 양평동1가 247 영등포 중흥 S-CLASS,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)",영등포 중흥 에스클래스,189877.186450371    ,446802.004602857    ,대규모점포
서울특별시 영등포구 신길동 4902-6,"서울특별시 영등포구 신길로 162, 1층 일부 (신길동)",GS THE FRESH 신길사러가점,192108.925858666    ,444944.153786024    ,준대규모점포
서울특별시 영등포구 당산동2가 165 한화포레나당산,"서울특별시 영등포구 당산로 83 (당산동2가, 한화포레나당산)",포레나당산동역세권청년주택 상업시설,                    ,                    ,대규모점포
서울특별시 영등포구 문래동6가 33,"서울특별시 영등포구 문래북로 8, 1층 101~106호 (문래동6가)",GS THE FRESH 문래점,189825.743146319    ,446574.176568125    ,준대규모점포
서울특별시 영등포구 당산동2가 165 한화포레나당산,"서울특별시 영등포구 당산로 83, 지하 102~103호 (당산동2가, 한화포레나당산)",(주)이마트에브리데이 영등포구청점,                    ,                    ,준대규모점포
서울특별시 영등포구 신길동 3608 비스타동원,"서울특별시 영등포구 신풍로 28, B137호 (신길동, 비스타동원)",(주)이마트에브리데이 신풍역점,191902.269810046    ,444157.372393042    ,준대규모점포
서울특별시 영등포구 양평동1가 30,서울특별시 영등포구 선유동1로 9-7 (양평동1가),양남시장정비사업,190307.528282719    ,446742.556303998    ,대규모점포
서울특별시 영등포구 당산동3가 76 당산 임대주택,"서울특별시 영등포구 양산로23길 16, 당산 임대주택 106~108호 (당산동3가)",GS THE FRESH 영등포구청역점,190934.657408952    ,447004.186609695    ,준대규모점포
서울특별시 동작구 상도동 324번지 1호,"서울특별시 동작구 상도로 102 (상도동, 성대시장)",성대종합시장,193896.384765772    ,444196.484790728    ,대규모점포
서울특별시 동작구 흑석동 332번지,서울특별시 동작구 서달로 150 (흑석동),해가든프라자,196587.030630143    ,444939.455414947    ,대규모점포
서울특별시 동작구 사당3동 252번지 22호,서울특별시 동작구 사당로 215 (사당동),홈플러스(주) 익스프레스 남성점,197507.834447319    ,442470.92961062     ,준대규모점포
서울특별시 동작구 대방동 335번지 17호,서울특별시 동작구 상도로 81 (대방동),(주)이마트에브리데이 대방동점,193699.189949205    ,444190.844599349    ,준대규모점포
서울특별시 동작구 사당동 147번지 29호 이수자이,"서울특별시 동작구 사당로 300 (사당동, 이수자이)",(주)이마트에브리데이 이수점,198202.472533419    ,442471.241038085    ,준대규모점포
서울특별시 동작구 상도동 527번지,서울특별시 동작구 상도로31길 19 (상도동),(주)이마트에브리데이 상도동점,194963.274671696    ,444866.845573417    ,준대규모점포
"서울특별시 동작구 사당동 105번지 신동아상가 제1층 101~105, 110호","서울특별시 동작구 동작대로29길 110 (사당동, 신동아아파트)",(주)이마트에브리데이 사당동점,197802.436613024    ,443049.214038897    ,준대규모점포
서울특별시 동작구 대방동 341번지 2호,서울특별시 동작구 노량진로 4 (대방동),(주)홈플러스 대방점,193393.306385172    ,445577.513247441    ,준대규모점포
서울특별시 동작구 상도2동 414번지,서울특별시 동작구 만양로 26 (상도동),홈플러스 익스프레스 상도2점,195489.423430508    ,444995.675592494    ,준대규모점포
서울특별시 동작구 상도동 530번지,서울특별시 동작구  양녕로  170 (상도동),홈플러스 익스프레스 상도3점,194941.030627361    ,443848.078951741    ,준대규모점포
서울특별시 동작구 상도동 531번지 상가2동 지상1층 101~105호,"서울특별시 동작구 상도로 346-1 (상도동, 상도엠코타운 센트럴파크)",GS더프레시 동작상도점,195585.914045797    ,443690.595413251    ,준대규모점포
서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩,"서울특별시 동작구 노들로2길 7, 노량진 드림스퀘어 복합빌딩 (노량진동)",노량진 드림스퀘어,194571.152376388    ,445790.549860682    ,대규모점포
서울특별시 동작구 상도동 535 상도2차두산위브트레지움아파트,"서울특별시 동작구 상도로30길 40, 판매/근생시설동 1층 125~131호 (상도동, 상도2차두산위브트레지움아파트)",GS THE FRESH 동작구청점,194870.38438442     ,444631.112679216    ,준대규모점포
서울특별시 동작구 노량진동 119-68,"서울특별시 동작구 만양로 93, 주영빌딩 B1층 (노량진동)",GS THE FRESH 노량진역점,194984.417259173    ,445509.979775534    ,준대규모점포
서울특별시 관악구 봉천동 951번지 25호,,봉일시장,194486.270488664    ,442632.469540589    ,
서울특별시 관악구 봉천동 951번지 25호,,봉일시장,194486.270488664    ,442632.469540589    ,
서울특별시 관악구 봉천동 502번지 4호,서울특별시 관악구 양녕로 49 (봉천동),봉천현대시장,195206.056916766    ,442716.301708689    ,대규모점포
서울특별시 관악구 신림동 1426번지 7호,,가야쇼핑,193750.825947451    ,442753.219280937    ,
서울특별시 관악구 봉천동 31번지 1호,서울특별시 관악구 관악로 212 (봉천동),관악프라자,195963.335274799    ,442381.536010445    ,대규모점포
서울특별시 관악구 봉천동 1000호,서울특별시 관악구 관악로40길 47 (봉천동),관악현대상가,196257.833652996    ,443341.379446435    ,대규모점포
서울특별시 관악구 신림동 1694호,서울특별시 관악구 신림로29길 8 (신림동),신림현대종합상가,193957.944323928    ,441437.774867372    ,대규모점포
서울특별시 관악구 신림동 1422번지 5호,서울특별시 관악구 신림로 340 (신림동),르네상스쇼핑몰(주),193746.833837509    ,442510.775085572    ,대규모점포
서울특별시 관악구 봉천동 862번지 1호,서울특별시 관악구 남부순환로 1820 (봉천동),라붐아울렛,195703.043681259    ,442094.085759338    ,대규모점포
서울특별시 관악구 서원동 1641번지 2호,서울특별시 관악구 신림로 330 (신림동),타임스트림,193754.427350029    ,442407.201247108    ,대규모점포
서울특별시 관악구 봉천동 1567번지 1호,서울특별시 관악구 쑥고개로 111 (봉천동),GS THE FRESH 관악점,195431.465419568    ,441896.302934956    ,준대규모점포
서울특별시 관악구 봉천동 1629번지 2호,서울특별시 관악구 봉천로 576 (봉천동),GS THE FRESH 낙성대점,196501.159765837    ,441640.881044209    ,준대규모점포
서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층,서울특별시 관악구 양녕로 46 (봉천동),홈플러스 익스프레스 봉천점,195274.343265834    ,442663.498606503    ,준대규모점포
서울특별시 관악구 은천동 937번지 6호 동영빌딩 1층,서울특별시 관악구 은천로 51 (봉천동),(주)이마트에브리데이 봉천동점,194770.417438694    ,442676.831360439    ,준대규모점포
서울특별시 관악구 미성동 607번지 73호,서울특별시 관악구 난곡로 220 (신림동),(주)천성세이브마트,192674.94071058     ,441352.713136511    ,대규모점포
서울특별시 관악구 보라매동 729호 22통 롯데백화점,서울특별시  봉천로 209,롯데쇼핑(주) 관악점,193301.885808714    ,443151.561302292    ,대규모점포
서울특별시 관악구 남현동 산 69번지 51호,서울특별시 관악구 과천대로 909 (남현동),홈플러스 서울남현점,198374.473281221    ,441033.513044892    ,대규모점포
,서울특별시 관악구 조원로16길 27 (신림동),신림중앙시장,192096.349629652    ,442339.213626523    ,대규모점포
서울특별시 관악구 대학동 1523번지,서울특별시 관악구 신림로23길 16 (신림동),일성트루엘상가,194135.772735482    ,440917.845099207    ,대규모점포
서울특별시 관악구 봉천동 1717-3 관악푸르지오,"서울특별시 관악구 청림6길 3, 관악푸르지오 상가동 110,113,114호 (봉천동)",GS THE FRESH 관악청림점,196384.544308046    ,442822.980265735    ,준대규모점포
,서울특별시 관악구 난곡로26길 4 (신림동),우림시장,192893.347466833    ,440903.81963928     ,대규모점포
서울특별시 관악구 봉천동 1638번지 20호,서울특별시 관악구 남부순환로248길 35 (봉천동),원당종합시장,196912.833572618    ,441358.893188526    ,대규모점포
서울특별시 관악구 봉천동 952-1,"서울특별시 관악구 국회단지길 7, 1층 (봉천동)",GS THE FRESH 관악은천점,194553.838438621    ,442719.413175605    ,준대규모점포
서울특별시 관악구 신림동 1747 센터스퀘어 서울대점,"서울특별시 관악구 신림로 99 (신림동, 센터스퀘어 서울대점)",GS THE FRESH 관악신림점,                    ,                    ,준대규모점포
서울특별시 관악구 봉천동 622-27 은천빌딩,"서울특별시 관악구 은천로 81 (봉천동, 은천빌딩)",GS THE FRESH 관악봉천점,195007.987644999    ,442765.646975268    ,준대규모점포
서울특별시 서초구 서초동 1335번지,"서울특별시 서초구 효령로 391 (서초동, 무지개아파트)",무지개종합상가,202245.377899369    ,442987.986999742    ,대규모점포
서울특별시 서초구 반포동 19번지 4   호,서울특별시 서초구 신반포로 194 (반포동),터미널상가,200554.74395758     ,444811.364826199    ,대규모점포
서울특별시 서초구 잠원동 70-2 뉴코아백화점,"서울특별시 서초구 잠원로 51, 뉴코아백화점 (잠원동)",(주)이랜드리테일 강남점,200576.608647619    ,445241.8984183      ,대규모점포
서울특별시 서초구 양재동 215호 하이브랜드 지하1층,"서울특별시 서초구 매헌로 16 (양재동,하이브랜드 지하1층)",(주)이마트 양재점,203204.755637424    ,440136.781183797    ,대규모점포
서울특별시 관악구 봉천동 10번지 4호 외14필지,서울특별시 관악구 청림3길 10 (봉천동),관악쇼핑,196347.099270374    ,442938.722385983    ,대규모점포
서울특별시 서초구 반포동 19번지 3호,서울특별시 서초구 신반포로 176 (반포동),신세계백화점 강남점,200250.447804795    ,444683.220506107    ,대규모점포
서울특별시 서초구 반포동 1141번지,서울특별시 서초구 신반포로 23 (반포동),엘루체,198791.788015494    ,444392.672548989    ,대규모점포
서울특별시 서초구 서초2동 1332번지 2호,서울특별시 서초구 사임당로 151 (서초동),무지개쇼핑,202216.049985624    ,443352.024569293    ,대규모점포
서울특별시 서초구 방배1동 816번지 1호,서울특별시 방배로33길 29,롯데슈퍼 방배2점,198984.364832071    ,443229.835878514    ,준대규모점포
서울특별시 서초구 잠원동 70번지 5호 뉴코아백화점빌딩,"서울특별시 서초구 잠원로 37-6 (잠원동, 뉴코아백화점빌딩)",뉴코아백화점,200367.985010323    ,445207.663497148    ,대규모점포
서울특별시 서초구 잠원동 70번지 2호,서울특별시 서초구 잠원로 51 (잠원동),뉴코아아울렛,200576.608647619    ,445241.8984183      ,대규모점포
서울특별시 서초구 방배본동 755번지 5호,서울특별시 서초구 방배중앙로 198 (방배동),롯데쇼핑(주)롯데슈퍼 방배점,198660.616347373    ,443855.573402136    ,준대규모점포
,서울특별시 서초구 효령로 304 (서초동),국제전자도매센타,201501.672660443    ,442505.573142545    ,대규모점포
,서울특별시 서초구 신반포로3길 8 (반포동),반포프라자,198776.113460442    ,444432.325191038    ,대규모점포
,서울특별시 서초구 사임당로 130 (서초동),신동아종합상가,202099.715967965    ,443138.5940184      ,대규모점포
,서울특별시 서초구 나루터로 32 (잠원동),대림상가,                    ,                    ,대규모점포
,서울특별시 서초구 고무래로 90-7 (서초동),서초쇼핑,201472.668856726    ,444193.267014675    ,대규모점포
,서울특별시 서초구 서초중앙로 220 (반포동),한양스토아,201100.600979283    ,444376.532945802    ,대규모점포
,서울특별시 서초구 방배천로16길 18 (방배동),방배종합시장,198492.797210723    ,442199.268340209    ,대규모점포
,서울특별시 서초구 방배로33길 29 (방배동),이수시장,198984.364832071    ,443229.835878514    ,대규모점포
,서울특별시 서초구 신반포로15길 29 (반포동),신반포종합시장,199448.513021585    ,444800.550772527    ,대규모점포
,서울특별시 서초구 나루터로 37 (잠원동),신사쇼핑,201230.693449214    ,445992.459343379    ,대규모점포
,서울특별시 서초구 서초중앙로22길 25 (서초동),대림서초리시온,201295.700037578    ,443474.524864903    ,대규모점포
,서울특별시 서초구 서초중앙로 188 (서초동),아크로비스타 아케이드,201107.634736928    ,443999.067092566    ,대규모점포
,서울특별시 서초구 매헌로 16 (양재동),하이브랜드,203204.755637424    ,440136.781183797    ,대규모점포
,서울특별시 서초구 강남대로 465 (서초동),교보타워 지하아케이드,202058.674687128    ,444618.16731522     ,대규모점포
,서울특별시 서초구 양재대로 159 (양재동),코스트코코리아,203123.870437513    ,439984.847528537    ,대규모점포
,서울특별시 서초구 신반포로3길 8 (반포동),반포프라자,198776.113460442    ,444432.325191038    ,대규모점포
"서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀","서울특별시 서초구 서초대로38길 12 (서초동, 마제스타시티, 힐스테이트 서리풀)",롯데쇼핑(주) 롯데마트 서초점,200440.010811975    ,443124.671418408    ,대규모점포
서울특별시 서초구 방배동 790-12,서울특별시 서초구 동광로 35 (방배동),GS THE FRESH 방배중앙점,198748.271354705    ,443257.313511019    ,준대규모점포
서울특별시 강남구 대치동 511번지 한보미도맨션,"서울특별시 강남구 삼성로 150 (대치동, 한보미도맨션)",한보종합상가,205886.286776047    ,443467.611815598    ,대규모점포
