지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y)
서울특별시 강남구 개포동 177-0 현대3차상가지하1층,"서울특별시 강남구 개포로 409 (개포동,현대3차상가지하1층)",백양사,205321.217574844    ,442856.705407668    
서울특별시 강남구 역삼동 812-1 지상1층,"서울특별시 강남구 강남대로106길 18 (역삼동,지상1층)",무지개세탁,202318.150311363    ,444533.445154804    
서울특별시 강남구 대치동 913-25,"서울특별시 강남구 삼성로69길 11, 103호 (대치동)",현대세탁소,205095.077409247    ,444378.889689855    
서울특별시 종로구 내수동 73 경희궁의아침 4단지 상가 지하2층동 B120호,"서울특별시 종로구 새문안로3길 23, 지하2층동 B120호 (내수동,경희궁의아침 4단지 상가)",백옥세탁,197478.53747014     ,452259.334813912    
서울특별시 종로구 숭인동 76 롯데캐슬 천지인 지동 125호,"서울특별시 종로구 종로 347, 지동 125호 (숭인동)",롯데캐슬세탁소,201359.53353905     ,452395.659064842    
서울특별시 종로구 충신동 46,서울특별시 종로구 율곡로19가길 8 (충신동),랑미사,200425.835671614    ,452598.230536258    
서울특별시 강남구 도곡동 463-1 개포우성5차상가지하1층6호,"서울특별시 강남구 언주로29길 34 (도곡동,개포우성5차상가지하1층6호)",백양세탁소,204138.463442553    ,442642.718439897    
서울특별시 강남구 논현동 138-19 지상1층,"서울특별시 강남구 강남대로126길 38 (논현동,지상1층)",모델,202195.160662007    ,445327.629239656    
서울특별시 은평구 응암동 695-18,서울특별시 은평구 가좌로7길 36-1 (응암동),수원사,192634.879429361    ,453765.844555337    
서울특별시 은평구 녹번동 82-24,서울특별시 은평구 녹번로 3 (녹번동),대운사,193444.474324848    ,455618.334160704    
서울특별시 은평구 녹번동 158-21 지상1층,"서울특별시 은평구 은평로11길 26-1, 지상1층 (녹번동)",성심사,193180.366609641    ,455653.217661295    
서울특별시 은평구 역촌동 47-40 지상1층,"서울특별시 은평구 갈현로12길 19, 지상1층 (역촌동)",경일세탁소,192227.159070844    ,456016.454275605    
서울특별시 은평구 갈현동 466-9,서울특별시 은평구 연서로19길 10 (갈현동),중앙사,192558.817604896    ,456832.054136501    
서울특별시 은평구 증산동 185-17 (1층),"서울특별시 은평구 증산서길 70, 1층 (증산동)",선경사,191612.450238422    ,453368.373085032    
서울특별시 은평구 갈현동 403-34 1층,"서울특별시 은평구 통일로83길 17-13, 1층 (갈현동)",선광사,192698.35791979     ,457571.98572903     
서울특별시 은평구 갈현동 418-4 지상1층,"서울특별시 은평구 갈현로 336, 지상1층 (갈현동)",은하크리닝,192770.860835209    ,458211.663714198    
서울특별시 은평구 대조동 213-1,서울특별시 은평구 연서로20길 16 (대조동),백광크리닝,192829.290972136    ,456849.831893091    
서울특별시 은평구 갈현동 414-30,서울특별시 은평구 통일로89길 17 (갈현동),백양사,192689.608786521    ,458025.933023879    
서울특별시 은평구 응암동 752-36,서울특별시 은평구 가좌로7길 18 (응암동),새로나,192801.446641116    ,453775.569705055    
서울특별시 은평구 역촌동 10-82,"서울특별시 은평구 역말로 53, 1층 (역촌동)",한진,192547.345366237    ,455977.82763629     
서울특별시 마포구 도화동 173 삼창프라자 빌딩 지하1층 71호,"서울특별시 마포구 마포대로 63-8 (도화동,삼창프라자 빌딩 지하1층 71호)",삼창크리닝사,195324.793653981    ,448885.430093289    
서울특별시 마포구 공덕동 459 래미안공덕3차아파트 상가동 203,"서울특별시 마포구 마포대로7길 12 (공덕동,래미안공덕3차아파트 상가동 203)",삼성푸른세탁소,195719.825155115    ,449431.796490662    
서울특별시 마포구 도화동 555 한화오벨리스크 상가 지층 127호,"서울특별시 마포구 마포대로 33 (도화동,한화오벨리스크 상가 지층 127호)",한화세탁,195111.088138936    ,448644.311298762    
서울특별시 마포구 노고산동 107-88 1층,"서울특별시 마포구 서강로20길 21 (노고산동,1층)",현대세탁소,194327.466173083    ,450136.37367892     
서울특별시 마포구 상암동 1689 상암월드컵파크 6단지,"서울특별시 마포구 상암산로1길 55, 상암월드컵파크 6단지 상가동 103호 (상암동)",월드컵파크세탁소,189706.400187964    ,453064.248567444    
서울특별시 마포구 성산동 446 성산시영아파트,"서울특별시 마포구 월드컵북로 233, 제1상가동 209호 (성산동, 성산시영아파트)",백양세탁소,191263.451931121    ,452207.500653521    
서울특별시 마포구 공덕동 175-181,서울특별시 마포구 마포대로11길 44-5 (공덕동),래미안세탁,195693.831953039    ,449677.209497438    
서울특별시 마포구 신공덕동 167 대우메트로디오빌 (지하 114호),"서울특별시 마포구 백범로 199 (신공덕동,대우메트로디오빌 (지하 114호))",롯데명품대우세탁소,195764.944565229    ,449028.002731859    
서울특별시 마포구 성산동 254-34,서울특별시 마포구 월드컵로28길 16 (성산동),성미세탁,191809.501375949    ,450828.676494599    
서울특별시 마포구 상암동 1634 상암월드컵아파트 1단지,"서울특별시 마포구 월드컵북로47길 8, 상가동 207호 (상암동, 상암월드컵아파트 1단지)",서문세탁,190505.532501112    ,452561.593702231    
서울특별시 마포구 공덕동 11-34,서울특별시 마포구 만리재로12나길 10 (공덕동),명품세탁소,196533.7600638      ,449661.994660335    
서울특별시 마포구 도화동 353 현대2차 상가,"서울특별시 마포구 도화4길 73, 205호 (도화동, 현대홈타운 상가)",현진세탁소,195669.217619713    ,448393.658663222    
서울특별시 마포구 아현동 733-0 효성인텔리안 지층 112호,"서울특별시 마포구 마포대로 208 (아현동,효성인텔리안 지층 112호)",효성세탁,196116.359505276    ,450027.068949628    
서울특별시 마포구 창전동 444 서강쌍용예가,"서울특별시 마포구 서강로 53, 상가1단지동 205호 (창전동, 서강쌍용예가)",쌍용세탁,193694.991688366    ,449568.977982811    
서울특별시 마포구 성산동 68-3,서울특별시 마포구 월드컵북로15길 45-2 (성산동),새한사,192119.537146639    ,451260.737522       
서울특별시 마포구 상암동 1654 DMC 이안상암1단지 204호,"서울특별시 마포구 월드컵북로 375 (상암동,DMC 이안상암1단지 204호)",이안세탁,190268.350708409    ,452810.742674992    
서울특별시 구로구 신도림동 337 대우푸르지오상가 138호(경인로 264),"서울특별시 구로구 경인로 661 (신도림동,대우푸르지오상가 138호(경인로 264))",대우 푸르지오 세탁소,190005.132500398    ,445250.538868558    
서울특별시 구로구 구로동 611-26 구로동복합건물OPUS1 148호,"서울특별시 구로구 구로중앙로 207, 1층 148호 (구로동, 구로동복합건물OPUS1)",오퍼스,189047.773084017    ,444715.218537294    
서울특별시 구로구 개봉동 480 현대(아)2차 상가 205호(새내동길 76),"서울특별시 구로구 개봉로20길 158 (개봉동,현대(아)2차 상가 205호(새내동길 76))",투 현대 세탁소,187692.849983521    ,443277.609589925    
서울특별시 구로구 구로동 1126-30 (문성3길 13),"서울특별시 구로구 디지털로32다길 21 (구로동,(문성3길 13))",신신사,191072.775405392    ,442198.875853224    
서울특별시 구로구 개봉동 170-15 1층101호(산수유 1길 4),"서울특별시 구로구 개봉로24길 22 (개봉동,1층101호(산수유 1길 4))",세탁일번지,187347.162038325    ,443795.115094325    
서울특별시 구로구 구로동 256-1 상가동 105A,"서울특별시 구로구 디지털로31길 90, 상가동 105A호 (구로동)",명풍세탁,190369.746285354    ,442842.969131683    
서울특별시 구로구 구로동 1130-14 1층  106호,"서울특별시 구로구 시흥대로163길 25 (구로동,1층  106호)",명품K크리닝,190942.769217577    ,442180.924990173    
서울특별시 구로구 고척동 257-18,서울특별시 구로구 경인로33길 108 (고척동),24시빨래터,186693.723158663    ,444498.769771687    
서울특별시 구로구 신도림동 290 미성아파트 상가 1층 6호,"서울특별시 구로구 신도림로11가길 36 (신도림동,미성아파트 상가 1층 6호)",라이프세탁소,189008.173786261    ,445020.217206891    
서울특별시 구로구 개봉동 70-93 1층,"서울특별시 구로구 고척로20길 70-4 (개봉동,1층)",유미사,186389.661073474    ,444027.821057012    
서울특별시 구로구 신도림동 643 동아1차 아파트상가 107호,"서울특별시 구로구 신도림로 87 (신도림동,동아1차 아파트상가 107호)",신도림 세탁소,189581.72513651     ,445430.97917589     
서울특별시 구로구 구로동 496-44 1층,"서울특별시 구로구 구로동로49길 12 (구로동,1층)",현대세탁소,189467.781500983    ,444151.755111459    
서울특별시 구로구 신도림동 375-1,서울특별시 구로구 경인로65길 44 (신도림동),에코 크리너스,189772.876108997    ,445262.493847028    
서울특별시 구로구 오류동 6-103,서울특별시 구로구 경인로15길 48 (오류동),백조,185628.806130309    ,443773.881615662    
서울특별시 구로구 신도림동 649 신도림7차 이편한세상 2층 202호,"서울특별시 구로구 신도림로 56-13, 2층 202호 (신도림동)",빨래천국세탁소,189565.470878842    ,445147.158369518    
서울특별시 구로구 오류동 33-33 예성 라온팰리스 101동 106호,"서울특별시 구로구 경인로 240, 101동 106호 (오류동, 예성 라온팰리스)",월드 퍼크로 크리닝,186433.563471491    ,443918.187210602    
서울특별시 구로구 구로동 468 초롱타운 102호,"서울특별시 구로구 구로동로43길 44-6, 1층 102호 (구로동, 초롱타운)",애플 크리너스,189391.232588845    ,443744.649925289    
서울특별시 강북구 수유동 269-24,서울특별시 강북구 노해로23길 107 (수유동),미키세탁소,201522.485382725    ,460521.130014926    
서울특별시 강북구 미아동 813,"서울특별시 강북구 삼양로19길 25, 105동 7호 (미아동, 래미안트리베라)",래미안세탁,201760.433753367    ,456845.373829971    
서울특별시 강북구 미아동 75-95,서울특별시 강북구 도봉로10다길 24 (미아동),동아세탁소,202770.877661687    ,456936.396436397    
서울특별시 강북구 수유동 486-1270,"서울특별시 강북구 인수봉로19길 25, 지하1층 (수유동)",깨끗한 나라,200992.227244729    ,458225.232587832    
서울특별시 강북구 번동 469-77,"서울특별시 강북구 한천로130가길 13, 1층 (번동)",유성세탁소,202672.901538892    ,459690.910438225    
서울특별시 강북구 미아동 310-28,서울특별시 강북구 솔샘로67길 141 (미아동),대동세탁,202244.823422998    ,457884.659523299    
서울특별시 강북구 미아동 791-947,서울특별시 강북구 삼양로57길 3 (미아동),컴퓨터세탁,201512.747860029    ,458226.238221918    
"서울특별시 강북구 수유동 169-5 101,102,103호","서울특별시 강북구 도봉로97길 26, 101,102,103호 (수유동)",크린토피아코인워시수유역점,202417.019755233    ,459999.34344237     
서울특별시 강북구 미아동 839-466,"서울특별시 강북구 솔샘로 197, 1층 (미아동)",엄마맘세탁,201208.931369175    ,457553.736478082    
서울특별시 강북구 수유동 178-40 1층,"서울특별시 강북구 한천로148길 12-22, 1층 (수유동)",백선사,202151.156805564    ,459955.764719906    
서울특별시 강북구 수유동 180-14,"서울특별시 강북구 한천로148길 32, 1층 (수유동)",충남세탁,202141.211010238    ,460108.378141808    
서울특별시 강북구 번동 242-4,"서울특별시 강북구 한천로105길 7, 번동1단지주공아파트상가 205호 (번동)",웰빙세탁,204083.177112537    ,458197.61919645     
서울특별시 강북구 수유동 554-93,"서울특별시 강북구 인수봉로 274-1, 1층 (수유동)",주식회사 호미아,200914.734028965    ,460099.328199056    
