기관명,병원분류명,주소,병원경도,병원위도
윤은성성형외과의원,의원,"서울특별시 강남구 도산대로58길 14, 3층 (청담동)",127.041289942082,37.5224125341187
윤의원,의원,"서울특별시 구로구 구로동로42길 58, 2층 (구로동)",126.884256013612,37.49820657818
365엠씨(mc)의원,의원,"서울특별시 강동구 천호대로 1034, 3층 301호 (성내동, 탑 메디칼센타)",127.12676817356,37.5372073343198
윤이비인후과의원,의원,"서울특별시 영등포구 여의대방로 383, 2층 (여의도동)",126.93150430359998,37.5193434181
윤이비인후과의원,의원,"서울특별시 성동구 고산자로6길 40, 306호 (행당동, 레몬프라자)",127.03548113679804,37.55816672948652
윤일권치과의원,치과의원,"서울특별시 양천구 목동로3길 57, 상가동 213호 (신정동, 양천아파트)",126.862162255157,37.5094542561098
윤정석치과의원,치과의원,서울특별시 영등포구 당산로 34  로데오왁 307호  (문래동3가),126.896493699106,37.5174631210953
윤정섭성형외과의원,의원,"서울특별시 마포구 신촌로 174, 4층 (대흥동, 중우빌딩)",126.944997098851,37.5564869081135
윤정아치과의원,치과의원,"서울특별시 강남구 압구정로 152, 극동타워 B동 701호 (신사동)",127.026048899405,37.5255648913174
윤제한의원,한의원,"서울특별시 광진구 아차산로 380, 201호 (자양동)",127.085000660297,37.5366171473808
윤종국치과의원,치과의원,"서울특별시 강서구 강서로 279-55, 2층 201호 (내발산동, 제이에스아이디움)",126.835349361457,37.5495240042827
윤종일내과의원,의원,서울특별시 양천구 중앙로 274,126.85311001121,37.5207564304426
윤준달안과의원,의원,"서울특별시 송파구 올림픽로 130 (잠실동, 2층)",127.0852796616766,37.51136131405215
윤중한의원,한의원,"서울특별시 노원구 한글비석로46가길 16, 8동 (상계동, 한신1차아파트)",127.068944051263,37.6658429810022
윤중한의원,한의원,"서울특별시 서초구 효령로33길 45, 201호 (방배동, KH빌딩)",126.997015321184,37.4833898595561
하나마취통증의학과의원,의원,"서울특별시 강동구 구천면로 250, 신성빌딩 2층 (천호동)",127.13145753643852,37.54251431967659
윤철희치과의원,치과의원,서울특별시 동작구 동작대로25길 11 (사당동),126.981386924169,37.4863072479459
윤치과의원,치과의원,"서울특별시 강북구 삼양로122길 33-3 (수유동, 삼성아파트 상가)",127.019488566052,37.6448820560805
정슬기신경과의원,의원,"서울특별시 강동구 구천면로 233, 4층 (천호동, 한양메디스퀘어)",127.1301351852,37.5416468608322
윤치과의원,치과의원,"서울특별시 중랑구 망우로 422, 3층 (망우동, 원동빌딩)",127.098975506863,37.5993115759551
윤치과의원,치과의원,서울특별시 관악구 조원로16길 34 (신림동),126.9110642292056,37.48269850858197
윤치과의원,치과의원,서울특별시 용산구 두텁바위로 6-1 3층  (남영동),126.972837527588,37.5450495013965
윤치과의원,치과의원,"서울특별시 구로구 서해안로 2338, 4층 (오류동)",126.844151443881,37.4934821848779
윤치과의원,치과의원,서울특별시 동작구 여의대방로24길 140 (신대방동),126.92782131309,37.4989765400523
윤플란트치과의원,치과의원,"서울특별시 은평구 응암로 173-1, 2,3층 (응암동)",126.916393135894,37.5875949857295
윤한의원,한의원,"서울특별시 송파구 성내천로 211, 104동 103,104호 (마천동, 우방아파트)",127.14656149747424,37.498664584010776
윤한의원,한의원,"서울특별시 동작구 동작대로29길 33, 2층 (사당동)",126.98023715951923,37.48811243251705
윤한의원,한의원,서울특별시 광진구 뚝섬로 558 (자양동),127.07187673594576,37.53414515801023
윤한의원,한의원,서울특별시 강북구 솔샘로 205 (미아동),127.01546836178407,37.62026654744102
윤헤어라인의원,의원,"서울특별시 강남구 강남대로 590, 9층 (논현동, 미혜빌딩)",127.020399442204,37.5145367338573
윤형란내과의원,의원,서울특별시 강북구 도봉로 167 (미아동),127.02683920562,37.6236405990841
윤혜리정신건강의학과의원,의원,"서울특별시 용산구 한강대로 95 2층 212호 (한강로2가, 래미안용산 더 센트럴)",126.9666528833,37.5288190969
종로치과의원,치과의원,"서울특별시 중구 다동길 46, 3층 (다동)",126.98170861775426,37.56786151820015
윤혜정산부인과의원,의원,"서울특별시 중랑구 면목로 305, 3층 (면목동)",127.087437887012,37.5796950058533
정찬권에이블치과의원,치과의원,"서울특별시 서초구 서초중앙로 156, 블루원빌딩 6층 (서초동)",127.013538414144,37.4956330957501
윤호병원,병원,"서울특별시 강남구 압구정로 304, 윤호병원 (지하1층,지하2층,1층~4층,7층)  (신사동)",127.034414086692,37.5288443792735
윤호치과의원,치과의원,"서울특별시 동대문구 천호대로 295, 304호일부, 309호 (답십리동, 우창프라자아파트)",127.053852977095,37.5664577767003
윤홍균정신건강의학과의원,의원,"서울특별시 마포구 백범로 178, A-202호 (공덕동, 마포신영지웰)",126.950076196083,37.5438817651664
윤홍선내과의원,의원,서울특별시 성북구 동소문로 10 4층 가호,127.007333614721,37.5887327686781
윤후여성한의원,한의원,서울특별시 강남구 테헤란로6길 7 (역삼동),127.03067820690448,37.49817847538067
율담정신건강의학과의원,의원,"서울특별시 도봉구 도봉로 488, 4층 (창동)",127.035265943337,37.6489950789907
율봄한의원,한의원,"서울특별시 용산구 서빙고로 17, 2032~2034, 2039호 (한강로3가)",126.96766773105269,37.52609655140444
율치과교정과치과의원,치과의원,"서울특별시 성북구 동소문로 120, 3층 301호 (동선동1가)",127.018398672357,37.5935007844555
율치과의원,치과의원,"서울특별시 강남구 학동로 235, 로이빌딩 5층 (논현동)",127.035011566563,37.5155803629301
율치과의원,치과의원,"서울특별시 동작구 상도로 8, 신한빌딩 2층 (대방동)",126.921171440403,37.4996876886461
이사랑치과의원,치과의원,"서울특별시 중구 청구로 70, 신진빌딩 2층 (신당동)",127.014615215671,37.5601246979857
이경태정형외과의원,의원,"서울특별시 강남구 선릉로131길 8, 노벨빌딩 2층 (논현동)",127.0402976777204,37.51790580224564
으뜸성모마취통증의학과의원,의원,"서울특별시 중랑구 망우로 407, 2층 (망우동)",127.097543403928,37.5995155812038
으뜸이비인후과의원,의원,서울특별시 관악구 난곡로 316 (신림동),126.914737925309,37.4821687206941
으뜸한의원,한의원,"서울특별시 성동구 금호산길 71, 2층 (금호동2가)",127.01960139187226,37.5545547307096
이영호치과의원,치과의원,"서울특별시 중구 마른내로 18 (저동2가, 저동빌딩)",126.989722597206,37.5646343728536
으뜸한의원,한의원,"서울특별시 관악구 쑥고개로 73, 301호 (봉천동)",126.94457286543998,37.47963437580412
으뜸한의원,한의원,"서울특별시 광진구 천호대로 548, 2층 (군자동, 젬스빌딩)",127.07893770070146,37.55691941598536
으라차차마취통증의학과의원,의원,"서울특별시 금천구 시흥대로 8, 3층 301,302,303호 (시흥동, 아르스파크)",126.903480690764,37.4346173438026
으랏차정형외과의원,의원,"서울특별시 영등포구 영등포로 210, 2층 (영등포동4가)",126.904511852643,37.5195588508536
으랏차차한의원,한의원,"서울특별시 마포구 월드컵로 30, 2층 (서교동)",126.91263860339998,37.55210576099999
으샤신경외과의원,의원,"서울특별시 강동구 양재대로 1488, 2층 (길동)",127.14057632813,37.5385752794508
은내과의원,의원,"서울특별시 도봉구 노해로 389, 203호 (창동, 제일빌딩)",127.051335609074,37.6527681735064
은내과의원,의원,서울특별시 서초구 동산로 64 (양재동),127.04576714355458,37.4718290103708
은덕한의원,한의원,"서울특별시 은평구 가좌로 241-1, 이서주택 2층 (응암동)",126.915760716832,37.5909761400744
희당한의원,한의원,"서울특별시 양천구 목동동로12길 48, 경향빌딩 2층 (신정동)",126.8763958870405,37.52229713921822
365엠씨람스의원,의원,"서울특별시 영등포구 영중로 6, 11~13층 (영등포동3가, 영등포키스톤타워)",126.906654619916,37.5169636928472
은빛가정의원,의원,"서울특별시 노원구 동일로245가길 41, 205호 (상계동)",127.0538334082166,37.68067385028136
이해박는집치과의원,치과의원,"서울특별시 성북구 동소문로11길 5, 1층 (동소문동4가)",127.011908421274,37.59158439691
은사한의원,한의원,"서울특별시 노원구 한글비석로 254, 대명프라자 3층 (중계동)",127.077086240765,37.6504043041825
은산부인과의원,의원,"서울특별시 은평구 연서로 137, 4층 (구산동)",126.916842896021,37.6111618859153
은성의원,의원,"서울특별시 서대문구 명지대3길 1, 2층 (남가좌동)",126.9236304687,37.5822066365
은성한의원,한의원,"서울특별시 종로구 송월길 159, 부귀빌딩 1층 (교북동)",126.96116173651303,37.57179323942401
좋은치과의원,치과의원,"서울특별시 중구 충무로 8, 2층 (필동1가, 한성빌딩)",126.9933588897927,37.562071341683406
은승표코리아정형외과의원,의원,"서울특별시 강남구 논현로154길 4, 지하1층~6층 (신사동)",127.028900804096,37.521310955419
화접몽한의원,한의원,"서울특별시 노원구 노해로 492, 프린스빌딩 7층 704,705호 (상계동)",127.062677840248,37.6544548276974
평안한의원,한의원,"서울특별시 서초구 동작대로 132, 4층 (방배동, 안석빌딩)",126.9827723623484,37.48825931185236
은하여성의원,의원,"서울특별시 강동구 양재대로 1383, 동성빌딩 2층 (성내동)",127.136567895828,37.5296700818214
은유외과의원,의원,"서울특별시 광진구 아차산로 219, 삼영빌딩 3층 (화양동)",127.067932095125,37.5411260816338
은정형외과의원,의원,서울특별시 용산구 백범로 287 (효창동),126.961220193937,37.5395980031473
은준영내과의원,의원,"서울특별시 성동구 아차산로 42, 4층 (성수동1가)",127.049100119424,37.5464347311743
은진외과의원,의원,서울특별시 관악구 신림로 298 (신림동),126.93041836281,37.4809539841243
은천경희한의원,한의원,"서울특별시 관악구 은천로 25, 1층 (봉천동)",126.9382506765604,37.48642439510687
은초록샘정신건강의학과의원,의원,서울특별시 강서구 양천로 492 (등촌동),126.854626804611,37.560875023018
카리스의원,의원,서울특별시 강남구 테헤란로51길 7 4층,127.03743279530934,37.516252479022704
은치과교정과치과의원,치과의원,"서울특별시 송파구 올림픽로35길 124, 2층 (신천동, 장미아파트 A상가)",127.100709917003,37.5173453447287
은평경희부부한의원,한의원,"서울특별시 은평구 역말로 49 (역촌동, 2층)",126.9157782836,37.6060307179
은평경희한의원,한의원,"서울특별시 은평구 진흥로 103, 5층 (역촌동)",126.92244185394075,37.6061037577879
지테라안티에이징의원,의원,"서울특별시 강남구 논현로 843, EGI빌딩 7층 2호 (신사동)",127.02797390441772,37.52439476990535
은평구보건소,보건소,서울특별시 은평구 은평로 195 (녹번동),126.92882350898024,37.602521838789166
청다민치과의원,치과의원,"서울특별시 마포구 월드컵북로 400, 서울산업진흥원 지하1층 (상암동)",126.88995517266436,37.58044591231993
은평뉴타운치과의원,치과의원,"서울특별시 은평구 진관3로 21, 101동 214호 (진관동, 은평뉴타운엘크루)",126.919014455213,37.6396025010646
은평더맑은의원,의원,"서울특별시 은평구 은평로 56, 2층 (신사동)",126.914100158896,37.598534441063
은평등대신경과의원,의원,"서울특별시 은평구 통일로 1030, 은평헤스티아 2층 201,202호 (진관동)",126.917695482942,37.6341922549283
은평바른치과의원,치과의원,"서울특별시 은평구 서오릉로 166, 5층 (갈현동)",126.91520450204038,37.61275112285617
은평바른한의원,한의원,"서울특별시 은평구 불광로 6, 2층(진료실) 3층(휴게공간) (대조동)",126.927489990346,37.6092158340358
은평밝은내과의원,의원,"서울특별시 은평구 은평로 121, 5,10층 (응암동)",126.921092775909,37.6004429362983
은평베스트성모내과의원,의원,"서울특별시 은평구 통일로 1034, 2층 211, 212호 (진관동, 은평 스카이뷰 자이)",126.91827569577836,37.63477532544756
은평본정형외과의원,의원,"서울특별시 은평구 은평로 56, 안건빌딩 1,2층 (신사동)",126.9139131967984,37.598538990000826
은평사암한의원,한의원,"서울특별시 은평구 연서로 156, 2층 전체호 (대조동, 서부빌딩)",126.9165604882868,37.61143360270633
은평삼성화외과의원,의원,"서울특별시 은평구 진관2로 29-21, 드림스퀘어 3층 302,303호 (진관동)",126.919341649662,37.635741734904
은평서울정형외과의원,의원,서울특별시 은평구 불광로 60 (불광동),126.932156008786,37.6122935940935
은평성모내과의원,의원,"서울특별시 은평구 증산로 371, 은평신용협동조합 3층 (신사동)",126.912885066283,37.5895376912069
은평성모이비인후과의원,의원,"서울특별시 은평구 연서로32길 3, 정원빌딩 4층 (불광동)",126.9249603742227,37.62033244915155
은평성모정형외과의원,의원,서울특별시 은평구 은평로 232 (응암동),126.93327488499504,37.60089860489936
은평센트럴소아청소년과의원,의원,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 4-41, 4-13호 (진관동)",126.917900261732,37.6375366740938
자양으뜸한의원,한의원,"서울특별시 광진구 자양로15길 30, 2층 (자양동)",127.0819113333,37.5356682346
은평아이디의원,의원,"서울특별시 은평구 통일로 869, 서연빌딩 5층 (갈현동)",126.919808968262,37.6203691547897
이을정형외과의원,의원,"서울특별시 서초구 서래로8길 6, 2층 (반포동)",126.9986223688,37.4985538455526
은평연세가정의학과의원,의원,"서울특별시 은평구 서오릉로 217-5, 2층 (구산동)",126.909204413655,37.6142717847225
은평연세병원,병원,서울특별시 은평구 연서로 177 (갈현동),126.917472218592,37.6146922208583
은평연세소아청소년과의원,의원,"서울특별시 은평구 연서로 246, 2층 (불광동)",126.922607355291,37.6190478329207
은평오케이마취통증의학과의원,의원,"서울특별시 은평구 은평로 116, 3층 (응암동, 위산 일리온시티)",126.920675858475,37.599874221866
정비뇨기과의원,의원,"서울특별시 관악구 관악로29길 3, 수안빌딩 6층 (봉천동)",126.956426892809,37.486402853507
제나한의원,한의원,"서울특별시 강남구 테헤란로 107, 15층 (역삼동, 비전타워)",127.02879209832024,37.49864837442666
은평요양병원,요양병원,서울특별시 은평구 통일로 933 은평요양병원  (갈현동),126.919672163596,37.6262388120656
은평우리치과의원,치과의원,"서울특별시 은평구 통일로 715, 3층 일부호 (대조동)",126.930308376671,37.609413947696
은평우태하피부과의원,의원,"서울특별시 은평구 연서로 246, 타워크리닉 501,601호 (불광동)",126.92262818962736,37.619164164099445
코스무스한의원,한의원,"서울특별시 중구 동호로 186-7, MJ빌딩 4층 (신당동)",127.011505413679,37.554605081736
은평장수플란트치과의원,치과의원,"서울특별시 은평구 통일로 870, B101호 (불광동)",126.92043138228,37.6207009593107
은평좋은한의원,한의원,"서울특별시 은평구 진흥로1길 36, 1층 (역촌동)",126.91861206993988,37.603700944429576
은평진내과의원,의원,"서울특별시 은평구 통일로 714, 2층 (불광동)",126.930999868352,37.6097064547179
은평치과의원,치과의원,"서울특별시 은평구 통일로 731, 2층 (대조동)",126.929466316371,37.6106226649216
은평타임치과의원,치과의원,"서울특별시 은평구 서오릉로 162, 5층 (갈현동)",126.91535501574,37.6126730476242
의료법인디에스동서의료재단 동서병원,병원,서울특별시 서대문구 성산로 365-14 (연희동),126.930259421463,37.564665578776
은평탑내과의원,의원,"서울특별시 은평구 은평로 116, 2층 201,202호 (응암동, 위산 일리온시티)",126.92070889047253,37.5999064995321
은평튼튼의원,의원,"서울특별시 은평구 갈현로 15, 2층 (신사동)",126.910011565606,37.599288316842
은평포레스트한방병원,한방병원,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 4,5층 (녹번동)",126.935311316206,37.603517115574
은평플러스내과의원,의원,"서울특별시 은평구 연서로 74, 보광빌딩 2층 (역촌동)",126.915724946615,37.6057262353977
이촌성형외과의원,의원,"서울특별시 용산구 이촌로 192, 101호 (이촌동, 제일맨션)",126.968385483185,37.5211245635258
은평한의원,한의원,"서울특별시 은평구 통일로 830, 파레제페빌딩 303호 (불광동)",126.92272869142064,37.6178204066692
은평함소아한의원,한의원,"서울특별시 은평구 진관2로 15-46, 503호 (진관동, 메트로프라자)",126.91908154010456,37.63865236873182
은평현대치과의원,치과의원,"서울특별시 은평구 응암로 243, 2층 (응암동)",126.91780496804,37.593711280425
은평희망찬안과의원,의원,"서울특별시 은평구 은평로 121 , 응암CO메디컬 7층  (응암동)",126.9210933403,37.6004446486
은하수성형외과의원,의원,"서울특별시 강남구 도산대로 107 , 신용호타워 13층  (신사동)",127.02010810325,37.5167802830689
은하수한의원,한의원,"서울특별시 송파구 동남로 147 (가락동,수동빌딩 2층)",127.1269003306,37.4921172027
은행나무한의원,한의원,서울특별시 동작구 동작대로3길 25 (사당동),126.979966324879,37.47834055838296
은행나무한의원,한의원,서울특별시 금천구 탑골로 1 (시흥동),126.9097954693398,37.45086663327657
은행나무한의원,한의원,서울특별시 관악구 구암길 39 (봉천동),126.94777338466922,37.489636576316
은행나무한의원,한의원,"서울특별시 노원구 중계로 225, 청구3차아파트 2층 202호 (중계동)",127.07498429769998,37.6503834948
은혜내과의원,의원,"서울특별시 은평구 진흥로 133, A동 1층 (대조동)",126.92476595649526,37.60812167938519
은혜부부치과의원,치과의원,서울특별시 노원구 공릉로46길 6 (공릉동),127.07963154886,37.6269210605317
은혜산부인과의원,의원,"서울특별시 은평구 진흥로 133, D동 B2,B1,2~4층 (대조동)",126.92458483353,37.60804047473667
은혜산부인과의원,의원,"서울특별시 강남구 논현로 340, 3층 (역삼동)",127.03963285631514,37.49578453924767
은혜소아청소년과의원,의원,"서울특별시 은평구 진흥로 133, D동 1층 101호 (대조동)",126.9248859449006,37.60818122111497
은혜소아청소년과의원,의원,서울특별시 강서구 가로공원로76길 65 (화곡동),126.83837088740492,37.5342525553593
은혜의원,의원,"서울특별시 송파구 올림픽로4길 48 , 우성 상가 3층 301-1호  (잠실동)",127.074256049362,37.5065618089885
은혜이비인후과의원,의원,"서울특별시 송파구 백제고분로 258 (삼전동, 2층)",127.09507733659828,37.50228972618357
은혜정형외과의원,의원,"서울특별시 용산구 보광로 35, 2층 (보광동)",126.99960404237824,37.52725200649828
은혜치과의원,치과의원,서울특별시 중랑구 면목로 357 (면목동),127.08813658984,37.5839916838426
은혜치과의원,치과의원,"서울특별시 마포구 만리재로 133, 4층 (아현동)",126.962138864273,37.55165970586
은혜치과의원,치과의원,"서울특별시 성북구 동소문로 15, 2층 (동소문동1가)",127.007732908993,37.5893839805739
정시전내과의원,의원,"서울특별시 성북구 동소문로 3-1, 3층 (동소문동1가)",127.006690750779,37.5889611183766
은혜치과의원,치과의원,"서울특별시 관악구 양녕로 50, 4층 (봉천동)",126.947220766123,37.4864591968344
은휼한의원,한의원,"서울특별시 양천구 공항대로 634, 2층 (목동)",126.8751663075,37.54669133
을지로마디튼튼신경외과의원,의원,"서울특별시 중구 을지로 164, 베스트웨스턴호텔국도 3층, 지하1층 (을지로4가)",126.99630096410388,37.56617915968971
을지로신경외과의원,의원,"서울특별시 중구 남대문로10길 9, 302~4호 (삼각동, 경기빌딩)",126.98315713876153,37.56728894417131
을지로정형외과의원,의원,"서울특별시 중구 을지로 55, 교원명동빌딩 4층 (을지로2가)",126.98402326700509,37.56628220163944
을지로참내과의원,의원,"서울특별시 중구 을지로 164 , 베스트웨스턴 국도호텔 3층  (을지로4가)",126.996298813484,37.5661795200146
을지바른의원,의원,"서울특별시 중구 충무로 48, 2층 (초동)",126.99295968297642,37.56537531923236
을지서울치과의원,치과의원,"서울특별시 중구 을지로 199-2, 동암빌딩 4층 401호 (을지로4가)",127.000230796133,37.5670067821773
을지연세치과의원,치과의원,"서울특별시 중구 을지로 109, 3층 (을지로3가, 칠보빌딩)",126.990106059132,37.5664707257543
을지트윈치과의원,치과의원,"서울특별시 중구 을지로 170, 10층 (을지로4가)",126.99732748195,37.5661391831606
을지트윈타워정형외과의원,의원,"서울특별시 중구 을지로 170, 을지트윈타워 3층 301-1호 (을지로4가)",126.99792013877406,37.5662674969254
을지한의원,한의원,서울특별시 서초구 동작대로 194 (방배동),126.98311486159426,37.49385641273082
응암굿모닝치과의원,치과의원,"서울특별시 은평구 은평로 52, 2층 (신사동, 명성빌딩)",126.913596458611,37.5984496505553
응암보건지소,보건소,서울특별시 은평구 가좌로 195 (응암동),126.91950773838909,37.58803512317212
응암서울정형외과의원,의원,"서울특별시 은평구 응암로 264, 서울빌딩 5층 (응암동)",126.91888794562088,37.59524488636751
응암연세이비인후과의원,의원,"서울특별시 은평구 응암로 179, 3층 (응암동)",126.91637374792468,37.58802393450446
응암연세치과의원,치과의원,"서울특별시 은평구 응암로 184, 2층 (응암동)",126.91698954179502,37.58835142940391
의)롯데의료재단보바스의원,의원,"서울특별시 강서구 마곡중앙3로 16, VL 르웨스트 1층 (마곡동)",126.824552633783,37.5629708738715
의)성광의료재단마곡차여성의원,의원,"서울특별시 강서구 마곡중앙로 143, A.B동 7층 (마곡동)",126.825252880539,37.5647750742195
이마취통증의학과의원,의원,"서울특별시 관악구 호암로 528, 2층 (신림동)",126.93170897698228,37.46477448774362
의료법인 어울림의료재단 정성요양병원,요양병원,"서울특별시 구로구 남부순환로107길 24, 정성요양병원 (가리봉동)",126.893863967464,37.478959359531
의료법인 행복나눔의료재단 사랑요양병원,요양병원,"서울특별시 노원구 동일로243길 45 (상계동, 사랑요양병원)",127.052600258604,37.6784494401778
의료법인녹십자의료재단녹십자아이메드강남의원,의원,"서울특별시 서초구 서초대로38길 12, 4,5층 (서초동, 마제스타시티 타워원)",127.00555765252685,37.490522417123714
365엠씨의원,의원,"서울특별시 강남구 도산대로 116, 논현빌딩 2층, 3층(동측), 3층일부(서측) (논현동)",127.021516108092,37.5166065016895
의료법인녹십자의료재단녹십자아이메드강북의원,의원,"서울특별시 중구 을지로 170, 을지트윈타워 9,10층 (을지로4가)",126.99732748195,37.5661391831606
의료법인녹십자의료재단녹십자아이메드서울숲의원,의원,"서울특별시 성동구 왕십리로 241, 201동 상가B104호 (행당동, 서울숲 더샵)",127.040104919932,37.5571686563914
의료법인다나의료재단구로다나병원,요양병원,"서울특별시 구로구 개봉로 126, 구로다나병원빌딩 (개봉동)",126.85697132267,37.4967256249407
의료법인동신의료재단동신병원,종합병원,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",126.93658306608872,37.58110428173239
의료법인디에스동서의료재단 동서한방병원,한방병원,서울특별시 서대문구 성산로 365-14 (연희동),126.930259421463,37.564665578776
의료법인마리아의료재단마리아병원,병원,"서울특별시 송파구 송이로 152, 마리아 의료재단 새병원 (가락동)",127.124408101115,37.4932775569006
의료법인마리아의료재단마리아병원,병원,서울특별시 동대문구 천호대로 20 (신설동),127.025164225873,37.5743400943334
의료법인마리아의료재단마리아의원,의원,서울특별시 중랑구 망우로 267 (상봉동),127.08221944951872,37.59573290791896
의료법인명경의료재단꽃마을치과의원,치과의원,"서울특별시 서초구 서초중앙로 110, 401호 (서초동, 롯데케슬메디치)",127.014522584596,37.4915904303325
평생당한의원,한의원,서울특별시 동대문구 고산자로 445-1 (제기동),127.037970540562,37.57947900483215
의료법인명경의료재단꽃마을한의원,한의원,"서울특별시 서초구 서초중앙로 110, 501호 (서초동, 서초동롯데캐슬메디치)",127.014522584596,37.4915904303325
의료법인모덕의료재단동민정신건강의학과의원,의원,"서울특별시 은평구 은평로 227, 3층 (녹번동)",126.9349908810434,37.60046483461907
의료법인미소들노인전문병원,요양병원,"서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)",126.841198898052,37.5028978149919
의료법인부원의료재단서초요양병원,요양병원,서울특별시 서초구 반포대로9길 42 (서초동),127.009352330212,37.4831271533812
의료법인삼성의료재단강북삼성태평로의원,의원,"서울특별시 중구 세종대로 67, 3층, 지하1,2층 (태평로2가)",126.97562089928408,37.56217329817256
의료법인상원의료재단강북힘찬병원,병원,"서울특별시 도봉구 도봉로 446, 강북힘찬병원 (창동)",127.033377074805,37.6456625299969
의료법인서울효천의료재단에이치플러스양지병원,종합병원,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",126.93253922577289,37.48427507045319
의료법인서울효천의료재단에이치플러스자립병원,병원,"서울특별시 구로구 공원로6가길 4, 고려 수 타워 (구로동)",126.891600090782,37.5018900991034
의료법인성광의료재단스포렉스의원,의원,"서울특별시 서초구 서초대로70길 32, 4층 (서초동)",127.0234302653,37.4939057594
의사랑의원,의원,"서울특별시 금천구 금하로 816, 상가1동 2층 212~217호 (시흥동, 벽산5단지아파트)",126.920020808062,37.4497786332027
의료법인성광의료재단잠실차여성의원,의원,"서울특별시 송파구 올림픽로 269, 2,3층 (신천동, 롯데캐슬골드)",127.100611434725,37.5144273491608
의료법인성누가의료재단성누가병원,병원,"서울특별시 은평구 통일로 726, 불광메디컬타워 1~12층 (불광동)",126.930328513931,37.610530375217
의료법인성민의료재단평강치과의원,치과의원,서울특별시 서대문구 통일로 153-3 (냉천동),126.964336057776,37.5677141734251
의료법인성화의료재단대한병원,종합병원,"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",127.02267251878474,37.63547043209498
의료법인소화의원,의원,"서울특별시 용산구 청파로 383, 종근당건강빌딩 2층 (서계동)",126.968672506577,37.5537686940882
의료법인에이치엠피의료재단녹십초요양병원,요양병원,서울특별시 동작구 시흥대로 634 (신대방동),126.906621894488,37.4883869290855
의료법인열린의료재단서교의원,의원,"서울특별시 마포구 홍익로 25, 4층 (서교동)",126.9219657992853,37.55440443184595
최평락한의원,한의원,"서울특별시 강남구 영동대로 309, 2층 (대치동, 준오빌딩 2층)",127.066325,37.50171666666667
의료법인우리아이들의료재단우리아이들병원,병원,"서울특별시 구로구 새말로 15, 2~10층,11층 일부호 (구로동, 삼전 솔하임)",126.882472051568,37.5021858199934
크리스털의원,의원,"서울특별시 송파구 송파대로 382 (송파동, 송파두성빌딩)",127.110690353258,37.50187878487567
의료법인우신향병원,병원,서울특별시 성북구 안암로 99 (안암동5가),127.031235460115,37.5848797322556
의료법인유라의료재단온누리요양병원,요양병원,서울특별시 성북구 화랑로 271 (장위동),127.058810210037,37.612172033062
이형일소아과의원,의원,"서울특별시 노원구 한글비석로 530, 203호 (상계동, 주공12단지상가)",127.057864959178,37.666237439247
의료법인의연의료재단거평메디케어의원,의원,"서울특별시 동대문구 왕산로 61, 2층 (용두동)",127.058810210037,37.612172033062
크리미의원,의원,"서울특별시 서초구 서초대로73길 7, 3층 (서초동)",127.0252771626,37.4981329022
의료법인인봉의료재단영등포병원,병원,서울특별시 영등포구 당산로31길 10 (당산동3가),126.89561402986,37.526858089517
의료법인일맥의료재단강동인애가의원,의원,"서울특별시 강동구 성내로6길 15, (지하1층,지상2,4층 일부) 3층 (성내동)",127.1229938418,37.5288606725
의료법인일맥의료재단강동인애가한방병원,한방병원,"서울특별시 강동구 성내로6길 15, 인애가한방병원 (성내동)",127.122992484929,37.5288611244035
의료법인일맥의료재단송파인애가의원,의원,"서울특별시 송파구 문정로 65, 인애가한방병원 지하1층,3층,4층 (문정동)",127.12949273134214,37.48725976339526
의료법인일맥의료재단송파인애가한방병원,한방병원,"서울특별시 송파구 문정로 65, 인애가한방병원 1,2,4,5,6층 (문정동)",127.12949273134214,37.48725976339526
의료법인정애의료재단서울초이스병원,병원,"서울특별시 송파구 올림픽로 579, 서울초이스병원 지하2층~지상5층 (풍납동)",127.12949273134214,37.48725976339526
의료법인중앙의료재단메디넷영동의원,의원,"서울특별시 강남구 강남대로 502, 서희빌딩 7층 (논현동)",127.023676433449,37.507132658988
의료법인참예원의료재단서초참요양병원,요양병원,"서울특별시 서초구 양재대로 54, 지1,2층, 2~9층 (우면동, 서초참병원)",127.025360542615,37.4597639429523
의료법인참예원의료재단성북참요양병원,요양병원,서울특별시 성북구 북악산로1길 71 (정릉동),127.005193513658,37.5976570265011
화창한의원,한의원,"서울특별시 종로구 종로 199, 지하1층 (종로4가, 한일빌딩)",126.99973398586268,37.57140769482513
이사랑치과의원,치과의원,"서울특별시 송파구 마천로 30, 307호 (방이동, 코오롱에이상가)",127.124042763378,37.5092192490953
의료법인창덕의료재단필립의원,의원,서울특별시 영등포구 영등포로 124 (당산동2가),126.89518157370598,37.52116922999522
의료법인청구성심병원,종합병원,서울특별시 은평구 통일로 873 (갈현동),126.91955399169244,37.62079154435882
의료법인청해의료재단제일병원,병원,서울특별시 서초구 서초대로 116 (방배동),126.995052679586,37.4878291517951
